spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
281,5,3.0997456830704757,196,52537.875,13044.688,10507.575,1
282,4,3.102128208976865,196,38154.8,10272.49,9538.7,1
283,2843,2.098394174661325,120,52997796.0,182648.84,18641.504,1
284,7,3.099540431742725,196,76029.96,13211.453,10861.423,1
285,10,3.5874529066885517,233,157012.5,25148.436,15701.25,1
286,340,5.476334459251719,377,4113082.0,119672.95,12097.3,1
287,611,3.577225185636243,232,22816732.0,1290728.1,37343.26,1
288,10,5.474096532384609,377,79474.42,12486.474,7947.4424,1
289,3170,2.110595803517063,121,56066116.0,51226.758,17686.473,1
290,6,4.9972324091800004,341,23730.521,5667.1724,3955.087,1
291,9,3.2021002915220724,204,60569.277,7038.153,6729.92,0
292,3467,3.4652696351156864,224,36025700.0,14870.298,10391.029,0
293,4,3.260809245096215,208,28413.021,7493.777,7103.2554,0
294,10,3.1470142090461906,199,95018.13,15523.24,9501.813,1
295,11,5.9005003486971495,410,40957.844,4219.0474,3723.4404,0
296,4,6.047366625746393,420,13869.061,3672.3196,3467.2651,0
297,20,3.104195023755601,196,222225.47,13779.609,11111.273,1
298,4,5.922652744111233,411,14444.254,4037.8545,3611.0635,0
299,106,5.067002318696444,346,2814394.5,731652.1,26550.89,1
300,5,6.03254133327996,420,17843.074,3883.5908,3568.6147,0
301,5,5.153418405000678,353,66791.43,16687.676,13358.286,1
302,9,5.931491362180621,412,33107.047,4034.7292,3678.5608,0
303,5,3.322275574497603,213,36251.59,7591.902,7250.318,0
304,4,4.462354863115278,300,37410.746,10001.035,9352.687,1
305,7,2.5994553041008235,158,51383.977,7809.826,7340.568,0
306,14,2.61589654221852,159,96361.95,7346.6426,6882.9966,0
307,7,2.6342457649145183,161,49095.664,7245.6943,7013.6665,0
308,11,2.6426300870911095,161,78432.63,7404.948,7130.2393,0
309,4,2.6620930471366506,163,36446.24,9515.472,9111.56,1
310,4,2.6623044683445545,163,34838.61,9062.605,8709.652,1
311,44,5.063838375224323,346,248382.19,6576.45,5645.05,1
312,28,5.078495758171359,347,192746.42,10834.713,6883.801,1
313,1289,2.7970003767213685,173,8922367.0,9920.362,6921.929,0
314,489,5.067132142854987,346,3033755.8,52084.832,6203.9995,1
315,4,5.0756831052211995,347,22612.395,5897.0186,5653.0986,0
316,9,5.308458635845949,364,52194.37,6017.339,5799.3745,1
317,542,3.5915638846356295,233,13134940.0,547091.94,24234.207,1
318,6,5.26667562244987,361,35512.95,6109.108,5918.8247,0
319,5,2.810623932776371,174,31783.0,6633.5874,6356.6,0
320,9,5.269638620531191,361,51908.832,5996.5327,5767.648,1
321,4,5.235144456698003,359,23220.441,5944.003,5805.1104,0
322,4,5.0815697731058105,347,22991.297,5880.0386,5747.824,0
323,16,5.0745504477672885,346,94506.58,6787.263,5906.661,1
324,8,5.199709174497691,356,46779.305,6096.98,5847.413,0
325,19,3.593712184929157,234,813949.5,192382.67,42839.45,1
326,21,5.2570192391946735,360,120842.24,6142.9243,5754.3926,1
327,6,5.2913425482291725,363,35091.902,5951.341,5848.6504,0
328,200,5.0836876272244895,347,1281345.9,14867.004,6406.7295,1
329,1308,3.007170429674335,189,8819335.0,9166.62,6742.611,0
330,10,5.324356430574925,366,56965.707,5995.422,5696.571,0
331,15,2.9622426163898825,186,97157.41,6712.459,6477.1606,0
332,5,5.27946902758282,362,28379.71,5912.431,5675.9424,1
333,33,3.015511477967682,190,208429.1,6683.6294,6316.033,0
334,5,5.276914038819762,362,29180.697,6197.9053,5836.1396,1
335,6,4.073045159370192,270,44094.78,7672.8843,7349.1304,0
336,13,3.59444104927058,234,331579.5,87481.164,25506.115,1
337,20,3.5817689041020966,233,548406.8,100542.05,27420.34,1
338,5,5.153199989900516,353,64575.87,16229.008,12915.174,1
339,14,5.149252869264172,352,197408.06,16606.342,14100.576,1
340,2343,4.161988038442719,277,18757846.0,14194.682,8005.9097,0
341,4,5.212988776943014,357,22972.16,5888.263,5743.04,1
342,105,5.147998711719896,352,1388225.4,17421.418,13221.194,1
343,4,5.0511782388357656,345,21889.549,5713.322,5472.387,1
344,4,5.028573068676791,343,21410.826,5582.161,5352.7065,1
345,109,3.148987525150212,200,747330.0,7786.2334,6856.239,0
346,19,3.138844521136095,199,133255.62,7537.8735,7013.454,1
347,24,5.076011014612979,347,265994.25,37664.95,11083.094,1
348,4,3.1973501995452063,203,26134.645,6834.595,6533.661,1
349,7,4.22305041660865,282,89867.95,13393.924,12838.279,1
350,5,5.454259007013237,376,48002.24,11309.314,9600.447,1
351,34,5.1421806102746315,352,463150.78,18461.717,13622.082,1
352,5,4.220229902283624,281,66293.336,13668.795,13258.667,1
353,17,5.077292110881455,347,152204.06,16461.1,8953.18,1
354,19,5.146822734923076,352,296327.75,18831.98,15596.197,1
355,32,3.5885117682330403,233,647214.8,56979.188,20225.463,1
356,6,4.310477927782497,288,43130.547,8087.3774,7188.4243,1
357,5,3.6723503339892103,240,62141.902,12831.028,12428.381,1
358,1061,3.7939414039975436,249,8873072.0,12731.047,8362.933,0
359,4,5.378512239798427,370,34639.504,9172.867,8659.876,1
360,4,5.955713465354406,414,14365.15,3807.0032,3591.2876,0
361,1044,3.7951840202992537,249,8793288.0,12865.063,8422.689,0
362,8058,4.381446624725815,294,77967176.0,717823.6,9675.748,1
363,4,4.218196887768817,281,63637.33,17391.717,15909.332,1
364,4,4.391575592418066,294,44993.9,12786.441,11248.475,1
365,4,4.315456150442678,289,26355.93,6797.3037,6588.9824,0
366,5,5.147251626650204,352,70593.84,16314.745,14118.769,1
367,4,5.273527717805754,362,23095.572,5963.4307,5773.893,0
368,7,4.224840630682177,282,84783.44,13237.413,12111.92,1
369,13,4.453427459195665,299,80054.11,6355.088,6158.0083,1
370,5,4.51466990085264,304,29878.973,6087.5815,5975.7944,1
371,13,4.767342011446512,323,71687.92,5876.422,5514.4556,1
372,20,5.4865403561304085,378,162420.28,12582.937,8121.014,1
373,4,4.545467201186855,306,23070.078,5945.392,5767.5195,0
374,4,4.397951856890828,295,41853.273,11123.391,10463.318,1
375,11,5.486837550334735,378,94689.984,17735.268,8608.181,1
376,6,5.453606535033995,375,35771.547,6213.3887,5961.9243,0
377,4,4.397718810297169,295,40146.023,10402.489,10036.506,1
378,620,5.477764634103086,377,5815576.5,176277.72,9379.962,1
379,12,4.509845184070612,303,71357.164,6535.3105,5946.43,1
380,6,4.678173432860696,316,33765.918,5943.0034,5627.653,0
381,5,4.6244195777955595,312,34658.91,7307.1953,6931.782,1
382,5,4.698482209139157,318,30018.79,6311.151,6003.758,1
383,6,4.923940278283853,335,37191.984,6803.9126,6198.664,0
384,23,4.706135485285477,318,139014.84,6423.416,6044.1235,1
385,5,4.9590992934366485,338,33099.574,6834.247,6619.915,1
386,4,4.7485171706919385,321,20970.02,5579.5566,5242.505,0
387,104,4.631195086900934,313,964044.3,60410.63,9269.657,1
388,10,4.713026745061661,319,61027.51,6338.2915,6102.751,1
389,6,4.753801307560887,322,32097.543,5668.8657,5349.5903,0
390,4,4.795028336716118,325,21605.611,5721.4365,5401.403,0
391,6,4.7953434564923185,325,33218.777,5722.4614,5536.463,0
392,9,4.80773666851886,326,52271.637,6520.719,5807.9595,0
393,10,6.20922570720227,433,55001.75,5689.1772,5500.175,1
394,7,4.8284695263902595,328,48514.156,7584.931,6930.5938,1
395,4,4.900241850769818,333,22952.3,5900.0713,5738.075,1
396,4,5.147516946946298,352,54040.188,15506.48,13510.047,1
397,48,5.149276945098347,352,741034.5,19498.938,15438.219,1
398,55,5.1485085161510415,352,890921.56,20482.867,16198.574,1
