spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
381,4,6.394879893798883,447,17139.809,4646.0815,4284.952,0
382,6,5.859029162363251,406,30322.592,5343.461,5053.765,0
383,13,5.922366170918209,411,63863.33,5230.012,4912.5635,1
384,7,6.305653540979245,440,36188.7,5688.2295,5169.814,1
385,41,6.032257290608775,420,196723.25,5262.1104,4798.128,1
386,6,5.77704807255823,400,21891.223,3796.8345,3648.537,0
387,60,6.215573550585389,434,507093.2,36371.68,8451.553,1
388,248,5.85974592201876,406,1918217.5,107330.234,7734.748,1
389,19,6.216835479316367,434,113419.164,9480.5625,5969.4297,1
390,16,6.210200225079435,433,119069.734,14705.604,7441.8584,1
391,4,6.26254375493431,437,19688.586,5041.172,4922.1465,1
392,8,6.272201978680571,438,38433.543,5034.8525,4804.193,0
393,4,6.21010953481954,433,27108.223,8250.4795,6777.0557,1
394,7,6.309798676906685,441,35311.66,5240.112,5044.523,1
395,15,6.210997332337063,433,80518.14,5752.106,5367.876,1
396,14,6.209173177070275,433,149510.08,31419.861,10679.291,1
397,8,6.277004640866425,438,39519.297,5177.0537,4939.912,0
398,11,6.215367647627773,434,65645.875,7066.3022,5967.8066,1
399,4,5.962154297341762,414,18739.623,5132.6753,4684.906,0
400,18,6.4154711678113845,449,80893.5,5053.2886,4494.0835,1
401,6,6.271780304223462,438,29278.709,5092.212,4879.7847,1
402,4,6.48072272578443,454,18218.902,4726.7007,4554.7256,0
403,8,6.5810493359163384,461,36794.41,4887.111,4599.3013,0
404,4,6.511070604672927,456,17011.684,4547.7236,4252.921,0
405,4,6.551052555857506,459,17893.984,4715.939,4473.496,1
406,4,6.591934332625838,462,17441.64,4600.0596,4360.41,1
407,56,6.547002590579762,459,372727.38,33205.65,6655.846,1
408,4,6.607650571319202,463,17235.97,4841.077,4308.9927,1
